name,description,url
"Women's Merrell Chameleon 7, Low Ventilated","You'll be light on your feet with these ultralightweight, breathable hikers. But don't let the comfortable, airy construction fool you – they deliver all the protection and stability you expect from a Merrell trail shoe.","https://www.llbean.com/llb/shop/120102?page=women-s-merrell-chameleon-7-low-ventilated&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=slate"
"Women's Irish Setter VaprTrek Hunting Boots","Built for women, these waterproof, insulated hunting boots will keep your feet warm and dry.","https://www.llbean.com/llb/shop/90442?page=women-s-irish-setter-vprtek-hunting-boots&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=mossy%20oak%20break%20up%20infinity"
"SmartWool PhD Outdoor Socks, Lightweight Crew","Equally suited to casual and active pursuits, these women’s SmartWool Crew Socks are designed to provide exceptional heel, arch and instep support plus lightweight cushioning for all day comfort.","https://www.llbean.com/llb/shop/113030?page=smartwool-phd-outdoor-socks-lightweight-crew&bc=474-630&feat=630-gn1&csp=f"
"Darn Tough Cushion Socks, Lightweight Micro-Crew","Whether you need to keep your feet dry in the summer or warm in the winter these women’s darn tough lightweight crew socks have you covered without the bulky cushioning that can weigh you down.","https://www.llbean.com/llb/shop/82443?page=darn-tough-cushion-socks-lightweight-micro-crew&bc=474-630&feat=630-gn1&csp=f"
"Women's Hoka One One Challenger ATR 4 Running Shoes","These lightweight, cushioned shoes are ideal for performance road or trail running.","https://www.llbean.com/llb/shop/120421?page=women-s-hoka-one-one-challenger-atr-4-running-shoes&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=poseidon/bluebird"
"Women's Darn Tough Katahdin Micro Crew Sock","Featuring our classic Katahdin logo, these Darn Tough socks are made right here in New England and are packed with all the natural benefits of merino wool.","https://www.llbean.com/llb/shop/121693?page=women-s-darn-tough-katahdin-micro-crew-sock&bc=474-630&feat=630-gn1&csp=f&attrvalue_1=medium&attrvalue_0=katahdin%20logo"
"Superfeet Copper Dynamic Molding Process Premium Insoles","When it comes to everyday comfort in men’s footwear, our superfeet copper insoles set the standard. Designed to support feet during low-impact activities like walking, running or golf.","https://www.llbean.com/llb/shop/78197?page=superfeet-copper-dynamic-molding-process-premium-insoles&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=copper"
"Cresta No Fly Zone Hiking Socks, Lightweight Two-Pack","Now you can get our bestselling hiking socks with No Fly Zone insect protection – and make your time outdoors even better.","https://www.llbean.com/llb/shop/115973?page=cresta-no-fly-zone-hiking-socks-lightweight-two-pack&bc=474-630&feat=630-gn1&csp=f"
"Adults' Shearling Insoles","Enhance the fit and performance of your favorite foul-weather boots with these men’s shearling insoles—and keep moisture and odor at bay.","https://www.llbean.com/llb/shop/72756?page=adults-shearling-insoles&bc=474-630&feat=630-gn1&csp=f"
"Quad Pack, Heather","The streamlined styling and features of a hiking pack, with a laptop compartment and plenty of pockets to keep organized for class.","https://www.llbean.com/llb/shop/91558?page=quad-pack-heather&bc=50-816-818&feat=818-gn2&csp=f&attrvalue_0=marine%20blue"
"Quad Pack","This versatile school bag has the streamlined shape and trail-ready features of a hiking pack, with a laptop compartment and plenty of pockets to keep organized for class.","https://www.llbean.com/llb/shop/88640?page=quad-pack&bc=50-816-818&feat=818-gn2&csp=f"
"Women's Keen Targhee III Hikers, Waterproof","This trail-tested favorite hiking shoe is waterproof, comfortable and offers outstanding stability and support to carry you anywhere you need to go.","https://www.llbean.com/llb/shop/120182?page=women-s-keen-targhee-iii-hikers-waterproof&bc=474-630&feat=630-gn1&csp=f&attrvalue_0=weiss/boysenberry"
"Graphic Boot Socks, Two-Pack","The perfect pairing with L.L.Bean Boots, made from stretchy fabric in fun, outdoor-inspired prints – our graphic boot socks are sure to be a favorite.","https://www.llbean.com/llb/shop/113501?page=graphic-boot-socks-two-pack&bc=474-630&feat=630-gn1&csp=f"
"Women's PrimaLoft Performance Socks,1/4 Crew","We combined the comfort of PrimaLoft yarns with the natural benefits of merino wool, making these socks ultradurable and comfortable for long days on your feet.","https://www.llbean.com/llb/shop/122046?page=women-s-primaloft-performance-socks-1-4-crew&bc=474-630&feat=630-gn1&csp=f"
"Ledge Backpack","They'll hit the classroom, the slopes, the skate park and everywhere in-between with this backpack for kids designed to keep up with whatever they can dish out.","https://www.llbean.com/llb/shop/88611?page=ledge-backpack&bc=50-816-818&feat=818-gn2&csp=f"
"L.L.Bean Original Book Pack","Introduced nearly 30 years ago, our first school backpack for elementary-aged kids is still among our most popular. We heard your feedback and added a convenient water bottle pocket.","https://www.llbean.com/llb/shop/118983?page=l-l-bean-original-book-pack&bc=50-816-818&feat=818-gn2&csp=f&attrvalue_0=royal"
"Rolling Book Pack Deluxe, Print","Available in fun, colorful prints, this roomy rolling backpack—the wheeled version of our most popular school pack—helps busy students handle heavier loads with ease.","https://www.llbean.com/llb/shop/70472?page=rolling-deluxe-book-pack-print&bc=50-816-818&feat=818-gn2&csp=f"
"Junior Original Book Pack, Print","Available in bright, bold prints, this smaller version of our original school backpack is specifically made to fit kids in preschool, kindergarten and early elementary grades. Based on your feedback, we've added a convenient water bottle pocket.","https://www.llbean.com/llb/shop/118986?page=junior-original-book-pack-print&bc=50-816-818&feat=818-gn2&csp=f"
"L.L.Bean Original Book Pack, Print","Colorful prints add bright personality to this customer-favorite backpack for school, and it’s as durable and comfortable as ever – now with a convenient water bottle pocket.","https://www.llbean.com/llb/shop/118984?page=l-l-bean-original-book-pack-print&bc=50-816-818&feat=818-gn2&csp=f"
"Super Deluxe Book Pack","Our premium campus pack is 20% larger, more device-friendly and more comfortable than ever.","https://www.llbean.com/llb/shop/83531?page=super-deluxe-book-pack&bc=50-816-818&feat=818-gn2&csp=f"
"Junior Original Book Pack","Designed for little kids who always want what the big kids have, our junior book pack has the same fun colors and time-tested construction as our L.L.Bean Original Book Pack. We listened to your feedback and added a convenient water bottle pocket.","https://www.llbean.com/llb/shop/118985?page=junior-original-book-pack&bc=50-816-818&feat=818-gn2&csp=f"
"Men's MIF&W Tee, Long-Sleeve Brook Trout","Support a worthy cause with the Maine fisheries and wildlife long sleeve trout shirt—proudly embroidered with the MIF&W logo and an image of a Maine brook trout—in which a portion of the sale of each shirt will be donated to the MIF&W.","https://www.llbean.com/llb/shop/79149?page=men-s-mif-w-tee-long-sleeve-brook-trout&bc=29-507923-507930&feat=507930-gn1&csp=f&attrvalue_0=navy"
"Turbo Transit Pack","Our largest backpack is like a filing cabinet and gym locker all in one, with a double-decker design keeps shoes, laundry or workout gear separate.","https://www.llbean.com/llb/shop/88638?page=turbo-transit-pack&bc=50-816-818&feat=818-gn2&csp=f"
"Rolling Deluxe Book Pack","Even the heaviest of text books are easy to carry in this rolling backpack, thanks to the premium inline skate wheels and durable construction.  ","https://www.llbean.com/llb/shop/62853?page=rolling-deluxe-book-pack&bc=50-816-818&feat=818-gn2&csp=f&attrvalue_0=fresh%20mint"
"Men's No Fly Zone Hoodie","This great-looking hoodie use No Fly Zone Technology to repel ticks, mosquitoes, flies and other biting insects. It also provides UPF 40+ sun protection.","https://www.llbean.com/llb/shop/121916?page=men-s-no-fly-zone-hoodie&bc=29-507923-507930&feat=507930-gn1&csp=f"
"MIF&W Baseball Cap, Brook Trout","Our Maine Fisheries and Wildlife trout hat is made of double-washed cotton for a weathered look and comfortable fit.","https://www.llbean.com/llb/shop/54918?page=maine-inland-fisheries-and-wildlife-baseball-cap-brook-trout&bc=29-507923-507930&feat=507930-gn1&csp=f&attrvalue_1=one%20size%20fits%20all&attrvalue_0=navy"
"Men's Traveler's TEKCotton Vest","An innovative new twist on the classic travel vest. Built with TEKCotton fabric, it has all the softness, comfort and breathability of cotton, yet is highly durable and resistant to water and wind.","https://www.llbean.com/llb/shop/119852?page=men-s-traveler-s-tekcotton-vest&bc=29-507923-507930&feat=507930-gn1&csp=f"
"Ultimate Fishing Shirt, Long-Sleeve","Combining both sun and bug protection, this technical fishing shirt gives you the ultimate coverage. It features a thoughtfully designed combination of fabrics for ease of movement, comfort and durability.","https://www.llbean.com/llb/shop/119847?page=ultimate-fishing-shirt-long-sleeve&bc=29-507923-507930&feat=507930-gn1&csp=f"
"L.L.Bean Junior Archery Set","Our best-value kids’ archery set has everything you need to start hitting targets.","https://www.llbean.com/llb/shop/85964?page=l-l-bean-junior-archery-set&bc=29-507929-507001&feat=507001-gn3&csp=f&attrvalue_1=right%20hand&attrvalue_0=natural%20wood"
"Men's Angler Fishing Vest","This traditional style fly vest is full-featured, durable and comes with a great price.","https://www.llbean.com/llb/shop/121887?page=men-s-angler-fishing-vest&bc=29-507923-507930&feat=507930-gn1&csp=f&attrvalue_0=mineral%20gray/asphalt"
"Rapid River Vest Pack","We packed 23 new features into our bestselling fly-fishing vest pack to keep you comfortable and organized as you try to reel in the catch of a lifetime.","https://www.llbean.com/llb/shop/85992?page=rapid-river-vest-pack&bc=29-507923-507930&feat=507930-gn1&csp=f&attrvalue_0=forest%20shade/bay%20leaf"
"Men's Gore-Tex PacLite Stowaway Wading Jacket","Loaded with fly-fishing-friendly features you'll find indispensable on the river, our PacLite Stowaway is the lightest, most breathable, wind- and waterproof Gore-Tex wading jacket on the market.","https://www.llbean.com/llb/shop/80585?page=men-s-gore-tex-paclite-stowaway-wading-jacket&bc=29-507923-507930&feat=507930-gn1&csp=f&attrvalue_0=graphite"
"Easton® Arrow Six-Pack","Make the most of your backyard target practice with these ready-to-shoot, high-grade Easton target arrows for growing archers.","https://www.llbean.com/llb/shop/66853?page=easton-arrow-six-pack&bc=29-507929-507001&feat=507001-gn3&csp=f&attrvalue_0=multi"
"Women's Henschel Aussie Breezer Hat","Essential protection during long days in the sun.","https://www.llbean.com/llb/shop/92847?page=women-s-henschel-aussie-breezer-hat&bc=29-507923-507930&feat=507930-gn1&csp=f&attrvalue_0=natural"
"Men's Tropicwear Shirt, Plaid Long-Sleeve","Ultracomfortable sun protection rated to UPF 50+ that also helps keep you cool and dry.","https://www.llbean.com/llb/shop/91163?page=men-s-tropicwear-shirt-plaid-long-sleeve&bc=29-507923-507930&feat=507930-gn1&csp=f&attrvalue_0=burnt%20orange%20plaid"
"Men's Tropicwear Shirt, Plaid Short-Sleeve","Ultracomfortable sun protection rated to UPF 50+ that also helps keep you cool and dry. It's the highest rated sun protection possible.","https://www.llbean.com/llb/shop/122255?page=men-s-tropicwear-shirt-plaid-short-sleeve&bc=29-507923-507930&feat=507930-gn1&csp=f"
"Black Hole Archery Target","The Black Hole archery target is easy to set up, allowing you to practice your archery skills anywhere. The high-contrast black and yellow face is printed with different targets and the foam interior accepts all types of arrows, making it a versatile and reusable mark for all levels of archers.","https://www.llbean.com/llb/shop/71555?page=black-hole-archery-target&bc=29-507929-507001&feat=507001-gn3&csp=f&attrvalue_0=black"
"Emerger II Wading Jacket","Our popular men’s wading jacket performs as well, if not better, than jackets twice the price.","https://www.llbean.com/llb/shop/63711?page=emerger-ii-wading-jacket&bc=29-507923-507930&feat=507930-gn1&csp=f&attrvalue_0=ash"
"Family Archery Set","Enjoy backyard archery with our best-value family bow set that has everything you need to start hitting targets.","https://www.llbean.com/llb/shop/59418?page=family-archery-set&bc=29-507929-507001&feat=507001-gn3&csp=f&attrvalue_0=natural%20wood"
"Women's Traveler's TEKCotton Vest","This women's travel vest is built with TEKCotton fabric that's soft and breathable like cotton yet highly water and wind resistant. It also features a waist adjustment that lets you accommodate changing layers.","https://www.llbean.com/llb/shop/119853?page=women-s-traveler-s-tekcotton-vest&bc=29-507923-507930&feat=507930-gn1&csp=f"
"Men's Tropicwear Zip-Leg Pants","Keep your options open with these Men’s convertible cargo pants—they transform into shorts with two quick zips, allowing you to adapt when the weather just can’t seem to make up its mind.","https://www.llbean.com/llb/shop/86040?page=men-s-tropicwear-zip-leg-pants&bc=29-507923-507930&feat=507930-gn1&csp=f"
"Buff Coolnet UV Plus Multifunctional Headwear","This ultraversatile Buff not only blocks the sun, it provides extra relief from the heat with HEIQ technology that cools when moisture is present. New and improved fabric is more comfortable than ever.","https://www.llbean.com/llb/shop/122512?page=buff-coolnet-uv-plus-multifunctional-headwear&bc=29-507923-507930&feat=507930-gn1&csp=f"
"Aussie Breezer Hat with SPF 30+","For essential coverage during long days in the sun, this sun-protection hat will keep you cool and comfortable.","https://www.llbean.com/llb/shop/46040?page=aussie-breezer-hat-with-spf-30&bc=29-507923-507930&feat=507930-gn1&csp=f"
"Sea to Summit Mosquito Head Net with Insect Shield","Head nets provide essential protection from black flies, deer flies, mosquitoes and other annoying insects. Campers will appreciate the extra protection of this head net treated with Insect Shield.","https://www.llbean.com/llb/shop/68997?page=sea-to-summit-mosquito-head-net-with-insect-shield&bc=29-507923-507930&feat=507930-gn1&csp=f"
